name,category,market_name,product_url,product_id,price,manufacturer,amount,measure
"Водка Белуга 40% 0,7л",Алкогольные напитки,okey,/spb/vodka-beluga-40-0-7l,275146,2032.0,Beluga Group,0.7,кг
"Виски ирланд.купаж.Тилинг Айриш Бленд 46% 0,7л туба",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-irland-kupazh-tiling-airish-blend-46-0-7l-tuba-,275332,3162.0,"""The Teeling Whiskey Co"", Великобритания",0.7,кг
"Коньяк франц.Реми Мартан VS 40% 0,5л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-frants-remi-martan-vs-40-0-5l-p-u,278569,1795.0,Rémy Cointreau,0.5,кг
"Виски шотл.односолод.Гленфарклас 15лет 46% 0,7л туба",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-odnosolod-glenfarklas-15let-46-0-7l-tuba,279191,6439.0,Premium Spirits,0.7,кг
"Коньяк армянский Саргис 3года 40% 0,5л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-armianskii-sargis-3goda-40-0-5l,279198,868.9,"ООО Араратский коньячный завод ""А.К.З.""",0.5,кг
"Коньяк франц.Хеннесси VS 40% 0,35л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-frants-khennessi-vs-40-0-35l-p-u,279874,1682.0,"Jas HENNESSY &amp; Co, Франция",0.35,кг
"Напиток алк.на осн.рома Капитан Морган Пряный Золотой 35% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/napitok-alk-na-osn-roma-kapitan-morgan-prianyi-,286528,1199.0,"Captain Morgan Rum Company, Великобритания",0.7,кг
"Бальзам Рижский Черный 45% 0,5л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/bal-zam-rizhskii-chernyi-45-0-5l,291197,1287.0,"АО ""Латвияс Бальзамс"", Латвия",0.5,кг
"Виски шотл.односолод.Аберлауэр 12лет 40% 0,7л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-odnosolod-aberlauer-12let-40-0-7l-p-u,291862,5083.0,10,0.7,кг
"Виски шотл.купаж.Роберт Бёрнс 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-kupazh-robert-berns-40-0-7l,292364,1750.0,"ARRAN Distillers Ltd, Шотландия",0.7,кг
"Водка Финляндия 40% 1,0л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/vodka-finliandiia-40-1-0l,292504,1806.0,Алтиа АО,1.0,кг
"Виски шотл.односолод.Хайлэнд Парк 12лет 40% 0,7л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-odnosolod-khailend-park-12let-40-0-7l-,293005,4371.0,"Highland Park, Великобритания",0.7,кг
"Напиток спиртн.на осн.клюквы Финляндия Крэнберри 37,5% 0,7л",Алкогольные напитки,okey,/spb/napitok-spirtn-na-osn-kliukvy-finliandiia-krenberri-37-5-0-7l,293205,1241.0,"""Altia Plc"", Финляндия",0.7,кг
"Водка особая Зелёная Марка Кедровая 40% 1,0л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/vodka-osobaia-zelenaia-marka-kedrovaia-40-1-0l,298489,671.9,ЛВЗ «Топаз»,1.0,кг
"Виски шотл.купаж.Джонни Уокер Блэк Лейбл 40% 1,0л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-kupazh-dzhonni-uoker-blek-leibl-40-1-0l-,303443,4199.0,"""Диаджео Скотланд лимитед"", Шотландия",1.0,кг
"Коньяк Старый город КВВК 8лет 40% 0,5л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-staryi-gorod-kvvk-8let-40-0-5l,308039,1264.0,"АО «МВКЗ ""КиН""»",0.5,кг
"Виски бурбон Джим Бим белый 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-burbon-dzhim-bim-belyi-40-0-7l,314599,1049.0,"""Lames B Beam Distilling Co"", США",0.7,кг
"Водка Финляндия 40% 0,7л",Алкогольные напитки,okey,/spb/vodka-finliandiia-40-0-7l,315881,1241.0,"""Altia Plc"", Финляндия",0.7,кг
"Виски шотл.купаж.Чивас Ригал 18лет 40% 0,7л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-kupazh-chivas-rigal-18let-40-0-7l-p-u,317814,5987.0,Chivas Brothers LTD,0.7,кг
"Коньяк франц.Леро Вье Милленер 43% 0,7л дер.уп.",Алкогольные напитки,okey,/spb/kon-iak-frants-lero-v-e-millener-43-0-7l-der-up-,318730,7795.0,Premium Spirits,0.7,кг
"Коньяк франц.Мартель ХО 40% 0,7л п/у",Алкогольные напитки,okey,/spb/kon-iak-frants-martel-kho-40-0-7l-p-u,322562,15253.0,Premium Spirits,0.7,кг
"Виски ирланд.купаж.Джемесон 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-irland-kupazh-dzhemeson-40-0-7l,322787,1863.0,Irish Distillers Limited,0.7,кг
"Водка Парламент Классик 40% 0,7л",Алкогольные напитки,okey,/spb/vodka-parlament-klassik-40-0-7l,324874,603.9,"ООО"" Парламент Продакшн""",0.7,кг
"Бренди франц.Сан Реми VSOP 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/brendi-frants-san-remi-vsop-40-0-7l,325288,1599.0,"""Cointreau""",0.7,кг
"Коньяк Бастион 5лет 40% 0,5л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-bastion-5let-40-0-5l,327029,880.4,"АО ""Бастион""",0.5,кг
"Настойка Абсолют Цитрон 40% 0,7л",Алкогольные напитки,okey,/spb/nastoika-absoliut-tsitron-40-0-7l,328669,1467.0,"«V&amp;S VIN &amp; SPRIT AB» («THE ABSOLUT COMPANY»), SWEDEN. , Швеция",0.7,кг
"Водка Талка 40% 0,5л",Алкогольные напитки,okey,/spb/vodka-talka-40-0-5l,332845,385.9,АО «Сибирский ЛВЗ»,0.5,кг
"Ром Барсело Аньехо темный выдерж.37,5% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/rom-barselo-an-ekho-temnyi-vyderzh-37-5-0-7l,333074,1580.0,Барсело Экспорт,0.7,кг
"Виски ирланд.купаж.Бушмилс Ориджинал 40% 0,7л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-irland-kupazh-bushmils-oridzhinal-40-0-7l-p-u,334203,1919.0,The Old Bushmils Distillery Co Ltd,0.7,кг
"Водка Русский Стандарт Голд 40% 1,0л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/vodka-russkii-standart-gold-40-1-0l,336110,1158.0,"ООО"" Русский Стандарт водка""",1.0,кг
"Коньяк франц.Курвуазье VS 40% 0,5л п/у фляга",Алкогольные напитки,okey,/spb/kon-iak-frants-kurvuaz-e-vs-40-0-5l-p-u-fliaga,336930,1580.0,Courvoisier S.A.S.,0.5,кг
"Коньяк Дербент КВ 6лет 40% 0,5л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-derbent-kv-6let-40-0-5l,342125,990.9,"АО ""Дербентский коньячный комбинат""",0.5,кг
"Коньяк франц.Хеннесси VSOP 40% 0,35л п/у",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/kon-iak-frants-khennessi-vsop-40-0-35l-p-u,342796,2484.0,"Jas HENNESSY &amp; Co, Франция",0.35,кг
"Арманьяк Барон Г.Легран 1985год 40% 0,7л дер.уп.",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/arman-iak-baron-g-legran-1985god-40-0-7l-der-up-,351520,9038.0,Premium Spirits,0.7,кг
"Коньяк франц.Курвуазье XO 40% 0,7л п/у",Алкогольные напитки,okey,/spb/kon-iak-frants-kurvuaz-e-xo-40-0-7l-p-u,353174,15818.0,Premium Spirits,0.7,кг
"Коньяк франц.Хеннесси ХО 40% 0,7л п/у",Алкогольные напитки,okey,/spb/kon-iak-frants-khennessi-kho-40-0-7l-p-u-30701-parent,356028,16034.0,Premium Spirits,0.7,кг
"Напиток алк.Бренди Метакса 5лет 38% 0,7л п/у",Алкогольные напитки,okey,/spb/spirtnoi-napitok-metaksa-5-p-k-38-0-7l-33631-parent,356348,1987.0,«O.S.С. A.E.» («О.Эс.Си. Эй.И.»),0.7,кг
"Коньяк армянский Арине 5лет 40% 0,5л",Алкогольные напитки,okey,/spb/kon-iak-armianskii-arine-5let-40-0-5l,358958,859.5,"ООО Араратский коньячный завод ""А.К.З.""",0.5,кг
"Коньяк армянский Самкон 3года 40% 0,5л",Алкогольные напитки,okey,/spb/kon-iak-armianskii-samkon-3goda-40-0-5l,364148,591.9,"ООО ""Самкон"", Армения",0.5,кг
"Коньяк Старый Кенигсберг 5лет 40% 0,5л",Алкогольные напитки,okey,/spb/kon-iak-staryi-kenigsberg-5let-40-0-5l,365904,828.4,"ООО ""Винодельческий завод ""Альянс-1892"", Россия",0.5,кг
"Виски шотл.купаж.Олд Смагглер 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-kupazh-old-smaggler-40-0-7l,377200,1019.0,"Davide Campari - Milano S.p.A., Шотландия",0.7,кг
"Коньяк франц.Хеннесси VSOP 40% 0,7л п/у",Алкогольные напитки,okey,/spb/kon-iak-frants-khennessi-vsop-40-0-7l-p-u,378205,4484.0,"Jas HENNESSY &amp; Co, Франция",0.7,кг
"Виски шотл.купаж.Тичерс Хайлэнд Крим 40% 0,7л",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/krepkii-alkogol-/viski-shotl-kupazh-tichers-khailend-krim-40-0-7l-682617-parent,380825,1199.0,"William Teacher &amp; Sons Ltd, Великобритания, Великобритания",0.7,кг
"Коньяк Старый Кенигсберг 4года 40% 0,25л",Алкогольные напитки,okey,/spb/kon-iak-staryi-kenigsberg-4goda-40-0-25l,383302,410.4,"ООО ""Винодельческий завод ""Альянс-1892"", Россия",0.35,кг
"Водка Байкал 40% 0,7л",Алкогольные напитки,okey,/spb/vodka-baikal-40-0-7l,384634,636.9,"ООО ""Юпитер Лоджистик"", Россия",0.7,кг
Вино Утиель-Рекена Висенте Гандия ,Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-utiel-rekena-visente-gandiia-finka-del-mar-,17109,676.9,"Vicente Gandia Pla, S.A., Испания",0.75,кг
"Вино Тур де Манделот Бордо защищ. наим. 12,5-13% кр. сух. 0,75л (Франция)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-tur-de-mandelot-bordo-zashchishch-naim-12-5-13-,218156,880.4,"Компани Жинестэ, Франция",0.75,кг
"Вино Надария Неро д'Авола кр. сух. 4,5-15% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-nadariia-nero-d-avola-kr-sukh-4-5-15-0-75l-,222217,902.9,"Cusumano s.r.l. Societa Agricola, Италия",0.75,кг
"Вино Дон Симон стол. бел. сух. 9,5-15% 1л (Испания), Т/П",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-don-simon-stol-bel-sukh-9-5-15-1l-,224788,476.9,"Garcia Carrion S.A., Испания",1.0,кг
"Вино ТОМАЙОЛО ОРВИЕТО КЛАССИКО защищ. наим. бел.сух. 12-13% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-tomaiolo-orvieto-klassiko-zashchishch-naim-,225014,789.9,"""Castellani SPA"", Италия",0.75,кг
"Вино Грузинское стол. кр. сух. 8,5-15% 0,75л (Грузия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-gruzinskoe-stol-kr-sukh-8-5-15-0-75l-,240421,529.9,"ООО ""Винная компания Дугладзе"", Грузия",0.75,кг
"Вино Густо стол. бел. п/слад. 10-12% 1л (Россия), Т/П / ВИНО РОССИИ",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-gusto-stol-bel-p-slad-10-12-1l-rossiia-,249145,289.5,"Alvisa Alcohol Group S.L., Россия",1.0,кг
"Вино Конде Оттинано Крианца защищ. наим. кр.сух. 12-13% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-konde-ottinano-kriantsa-zashchishch-naim-kr-sukh-,251917,599.0,"Bodegas el Cidacos, Испания",0.75,кг
"Вино Фронтера Каберне Совиньон геогр. указ. кр. п/сух. 8,5-18% 0,75л (Чили)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-frontera-kaberne-sovin-on-geogr-ukaz-kr-,255753,676.9,"VINA CONCHA y TORO S.A., Чили",0.75,кг
"Вино Монастырская Трапеза стол. кр. п/слад. 10-12% 1л (Россия), Т/П / ВИНО РОССИИ",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-monastyrskaia-trapeza-stol-kr-p-slad-10-12-,257002,293.9,"ЗАО ""Ставропольский винно-коньячный завод"", Россия",1.0,кг
"Вино Рипассо Вальполичелла Классико Супериоре ДОК красное сухое 13,5%, 0,75",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-ripasso-val-polichella-klassiko-superiore-dok-,265234,1593.0,"Giuseppe Campagnola SPA, Италия",0.75,кг
"Вино безалкогольное слабогазированное кр. слад.  0,75л (Германия) / Н.В.",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-bezalkogol-noe-slabogazirovannoe-kr-slad-0-75l-germaniia-n-v-,267217,603.9,"Klaus Langhoff'sche Weinkellerel GmbH., Германия",0.75,кг
"Вино Кастильо де Альбаи Крианса Риоха ДОК кр.сух. 13-13,5% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-kastil-o-de-al-bai-kriansa-riokha-dok-kr-sukh-,268540,1318.0,"Felix Solis Avantis S.A., Россия",0.75,кг
"Вино Тавернелло стол. кр. п/сух. 10-15% 1л (Италия), Т/П",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-tavernello-stol-kr-p-sukh-10-15-1l-italiia-t-p,272205,499.5,"Caviro SCA, Италия",1.0,кг
"Вино Санта Кристина геогр.указ. кр. сух. 4,5-15% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-santa-kristina-geogr-ukaz-kr-sukh-4-5-15-,277180,1428.0,"Marchesi Antinori Srl., Италия",0.75,кг
"Вино Токай Дересла Фурминт защищ. наим. бел. п/слад. 9,5-14,5% 0,75л (Венгрия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-tokai-deresla-furmint-zashchishch-naim-bel-,277674,902.9,Chateau Dereszla,0.75,кг
"Вино Фронтера Шардоне геогр. указ. бел. п/сух. 8,5-18% 0,75л (Чили)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-frontera-shardone-geogr-ukaz-bel-p-sukh-,280959,676.9,"""Vina Concha y Toro"", Чили",0.75,кг
"Шампанское Луи Родерер Брют Премье бел. 10,5-13% 0,75л (Франция), П/У",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/shampanskoe-lui-roderer-briut-prem-e-bel-10-5-13-,281339,7258.0,"О Шампанское – элитный напиток для особого случая! Как говорил Наполеон Бонапарт: “Я не могу жить без Шампанского, когда я побеждаю, я его заслужил, когда я проигрываю, оно мне необходимо!” Так что же такое настоящее Шампанское? Шампанское может происходить строго из региона Шампань во Франции, зона производства лимитирована и составляет около 34 тысячи гектар. Статус защищённого географического наименования регион получил в 1927 году. Климат здесь прохладный, что идеально для сохранения желаемой кислотности базового вина. Знаменитые известняковые и меловые почвы придают винам необходимую структуру и минеральность.  Культивируются традиционные благородные сорта: Пино Нуар – 39%, Пино Менье – 33% и Шардоне – 28% (разрешены ещё 4 сорта, но вместе они составляют около 0,3%). Шампанское производится по классическому методу, когда второе брожение происходит в бутылке, в которой игристое реализуется. Базовое вино разливается, добавляется ликёр де тираж (смесь вина, сахара и дрожжей) и начинается вторая ферментация, при этом образуется углекислый газ, создавая желанные волшебные пузырьки! Минимальная выдержка Шампанских вин – 15 месяцев. В результате повторного брожения образуется осадок, от которого нужно избавиться, чтобы получить прозрачное вино. Это очень трудоёмкий процесс: специалист каждый день поворачивает и меняет наклон бутылки, так что бы бутылка встала вертикально и осадок подошёл к горлышку. Данная процедура длится 6-8 недель. К счастью изобрели автоматизированные комплексы для данного процесса. Когда осадок скопился у горлышка, его замораживают, бутылку открывают и под давлением осадок выстреливает, оставляя чистое игристое. Сразу же добавляется утраченный объём вина, бутылка закупоривается пробкой, одевается проволочная уздечка, удерживающая пробку – мюзле и толстая фольга. И вот Шампанское готово! Самое главное, что отличает Шампанское от любого другого игристого вина, изготовленного традиционным методом – это сочетание климата, известняковых почв, сортов",0.75,кг
"Вино Еспириту де Чили  Карменер геогр. указ. кр. п/сух. 10-15% 0,75л (Чили)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-espiritu-de-chili-karmener-geogr-ukaz-kr-,281494,846.4,"""Aresti Chile Wine S.A."", Чили",0.75,кг
"Шампанское Моэт & Шандон Империаль бел. брют 10,5-13% 0,75л (Франция), П/У",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/shampanskoe-moet-shandon-imperial-bel-briut-,285905,4398.0,"Elabore Par Champagne Моёт a Chandon &amp; Epernay, Франция",0.75,кг
"Вино игристое Контарини Просекко Миллезимато защищ. наим. бел. брют 8-13% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-igristoe-kontarini-prosekko-millezimato-zashchishch-,289149,789.9,CONTARINI VINI E SPUMANTI SRL,0.75,кг
"Вино СильверГам Шардонне геогр. указ. бел. сух. 10,5-15% 0,75л (Австралия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-sil-vergam-shardonne-geogr-ukaz-bel-sukh-,290270,733.4,"Idyll Wine Co. Pty Ltd, Австралия",1.2,кг
"Вино Еспириту де Чили  Мерло геогр. указ. кр. п/сух. 10-15%  0,75л (Чили)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-espiritu-de-chili-merlo-geogr-ukaz-kr-,291936,846.4,"""Арести Чили Вайн ЛТДА"", Чили",0.75,кг
"Вино Валенсия. Барон де Валлс защищ. наим. кр. п/сух. 11,5% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-valensiia-baron-de-valls-zashchishch-naim-kr-,291943,339.0,"Vicente Gandia Pla, S.A., Испания",0.75,кг
"Вино Густо стол. кр. п/слад. 10-12% 1л (Россия), Т/П / ВИНО РОССИИ",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-gusto-stol-kr-p-slad-10-12-1l-rossiia-,295262,289.5,"ООО ""Минераловодский завод виноградных вин"", Россия",1.0,кг
"Вино Вранац стол. кр.сух. 9-15% 1л (Сербия), Т/П",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-vranats-stol-kr-sukh-9-15-1l-serbiia-t-p,302309,411.9,"""Вино Зупа"", Сербия",1.0,кг
"Вино игристое Сегура Виудас Кава Брют Ресерва Эредад выдерж. бел. брют 8,5-13,5% 0,75л (Испания), П/У",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-igristoe-segura-viudas-kava-briut-reserva-,306305,4618.0,"Segura Viudas, Испания",0.75,кг
"Вино Кьянти Классико Ризерва защищ.наим.кр. сухое 13-15% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-k-ianti-klassiko-rizerva-zashchishch-naim-kr-sukhoe-,309791,1599.0,Кастелло Банфи,0.75,кг
"Вино Винья Сан Хуан ДО Ла Манча защищ. наим.  бел. сух. 12,5% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-vin-ia-san-khuan-do-la-mancha-zashchishch-naim-bel-,312271,620.4,"Felix Solis S.L., Испания",0.75,кг
"Вино Лыхны стол. кр. п/слад.  10-15% 0,75л (Абхазия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-lykhny-stol-kr-p-slad-10-15-0-75l-,313085,529.5,"ООО ""Вина и воды Абхазии"", Абхазия",0.75,кг
"Вино Антаньо защищ. наим. кр. сух. 9,5-15% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-antan-o-zashchishch-naim-kr-sukh-9-5-15-0-75l-,318350,676.9,"Bodegas Varques de Carrion S.A., Испания",0.75,кг
"Вино Кубань. Таманский полуостров «Алиготе-Рислинг» геогр. указ. бел.13% сух. 0,75л (Россия) / ВИНО РОССИИ",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-kuban-tamanskii-poluostrov-aligote-risling-geogr-ukaz-bel-13-sukh-0-75l-rossiia-vino-rossii,318626,512.4,"ОАО ""АПФ ""Фанагория"", Россия",0.75,кг
"Вино Нувиана Темпранильо Каберне Совиньон геогр. указ. кр. сух. 13,5% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-nuviana-tempranil-o-kaberne-sovin-on-geogr-,318918,654.4,"Bodega Nuviana, Испания",0.75,кг
"Вино Мерло Вина Тамани  кр. п/слад. 10-12,5% 0,7л (Россия) / ВИНО РОССИИ",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-merlo-vina-tamani-kr-p-slad-10-12-5-0-7l-,321794,270.4,"ООО ""Кубань-Вино"", Россия",0.7,кг
"Вино Винья Эсмеральда Каталония защищ. наим. бел. п/сух. 10-15% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-vin-ia-esmeral-da-kataloniia-zashchishch-naim-bel-,330296,1208.0,"Miguel Torres, S.A., Испания",0.75,кг
"Вино Грузинское стол. бел. сух. 8,5-15% 0,75л (Грузия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-gruzinskoe-stol-bel-sukh-8-5-15-0-75l-,331314,529.9,"ООО ""Винная компания Дугладзе"", Грузия",0.75,кг
"Шампанское Тэтенжэ Брют Резерв выдерж. бел. брют 11-15% 0,75л (Франция)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/shampanskoe-tetenzhe-briut-rezerv-vyderzh-bel-briut-,333669,6378.0,"TAITTINGER C.C.V.C., Франция",0.75,кг
"Вино Колексьон. Мишель Торино. Торронтес геогр. указ. бел. сух.  13,5% 0,75л (Аргентина)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-koleks-on-mishel-torino-torrontes-geogr-,335287,902.9,"Michel Torino, Аргентина",0.75,кг
"Вино Вилла Мария Селлар Селекшн Пино Нуар защищ. наим. кр. сух. 10-15% 0,75л (Новая Зеландия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-villa-mariia-sellar-selekshn-pino-nuar-zashchishch-,335503,2528.0,"ООО ""Виноторговая компания ""Форт"", Россия",0.75,кг
"Вино игристое Ганча Асти защищ. наим. бел. слад. 7,5% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-igristoe-gancha-asti-zashchishch-naim-bel-slad-,337758,1208.0,"""Gancia""",0.75,кг
"Вино Матеуш роз. п/сух. 9-15% 0,75л (Португалия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-mateush-roz-p-sukh-9-15-0-75l-portugaliia-,339670,710.9,Sogrape Vinhos,0.75,кг
"Вино Орвието ДОК Классико Кампогранде защищ. наим. бел. сух. 4,5-16,5% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-orvieto-dok-klassiko-kampogrande-zashchishch-naim-,343028,1483.0,"Вино создается  из винограда с исторических виноградников Орвието Классико ДОК в Умбрии, чтобы интерпретировать элегантность и типичные черты региона, высокого оцененного для производства белых вин.",0.75,кг
"Вино Покер Фейс Шардоне стол. сух. бел. 9-15% 0,75л (Австралия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-poker-feis-shardone-stol-sukh-bel-9-15-0-75l-,344890,588.9,Калабрия Фэмили Вайнс ПТИ ЛТД/Австралия/,0.75,кг
"Вино Маркес де Касерес Бланко защищ. наим. бел. сух. 9-15% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-markes-de-kaseres-blanko-zashchishch-naim-bel-,345552,1128.0,"Маркес де Касерес , Испания",0.75,кг
"Вино Исла Негра Вест Бей Каберне Совиньон-Мерло геогр. указ. кр. п/сух. 10,5-15% 0,75л (Чили)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-isla-negra-vest-bei-kaberne-sovin-on-merlo-,349684,676.9,"""V.C.S. S.A."", Чили",0.75,кг
"Вино Бургонь АОС Куван де Жакобэн выдерж. защищ. наим. кр. сух. 4,5-16,5% 0,75л (Франция)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-burgon-aos-kuvan-de-zhakoben-vyderzh-zashchishch-,352273,2308.0,"SAS Maison Louis Jadot, Франция",0.75,кг
"Вино игристое Спуманте Мальвазия Москато Корте Виола бел.п/слад. 7% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-igristoe-spumante-mal-vaziia-moskato-korte-,353935,620.4,"Giuseppe Campagnola SPA, Италия",0.4,кг
"Вино Нувиана Шардоне геогр. указ. бел. сух. 12-14% 0,75л (Испания)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-nuviana-shardone-geogr-ukaz-bel-sukh-12-14-,355724,654.4,"Bodega Nuviana, Испания",0.75,кг
"Вино Фрескелло Россо стол. кр. п/сух. 8,5-15% 0,75л (Италия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-freskello-rosso-stol-kr-p-sukh-8-5-15-0-75l-,359745,564.5,"Cielo e Terra, Италия",0.75,кг
"ВИНО ТАМАДА КИНДЗМАРАУЛИ защищ. наим. кр .п/слад. 8,5-15% 0,75л (Грузия)",Алкогольные напитки,okey,/spb/alkogol-nye-napitki/vino-shampanskoe/vino-tamada-kindzmarauli-zashchishch-naim-kr-p-slad-,361859,999.5,"Georgian Wines &amp; Spirits Company, Грузия",0.75,кг
